CODIGO,nombre,latitud,longitud,DEPARTAMENTO,MUNICIPIO
22060080,PANDO EL [22060080],3.76638889,-75.54855556000001,Tolima,Chaparral
26090630,GUACARI [26090630],3.77013889,-76.33194444,Valle del Cauca,Guacarí
26090060,JUNTAS LAS [26090060],3.77322222,-76.16555556,Valle del Cauca,Ginebra
22067020,BRAZUELO DELICIAS [22067020],3.77586111,-75.45697222000001,Tolima,Chaparral
22057100,BOCATOMA 2 [22057100],3.75,-75.26666666999999,Tolima,Coyaima
21137080,SAN AGUSTIN [21137080],3.75,-75.21666667,Tolima,Coyaima
21167020,BOQUERON [21167020],3.75,-74.9,Tolima,Prado
35015040,GUALAS [35015040],3.75,-73.43333333,Meta,San Martín (Meta)
21167010,PUENTE CASABIANCA [21167010],3.7666666699999998,-74.91666667,Tolima,Prado
21135040,MEDIA LUNA [21135040],3.7737499999999997,-75.11980556,Tolima,Coyaima
35017040,EL BARRO [35017040],3.7497222199999998,-73.17977778,Meta,Puerto López
35010060,EL TORO [35010060],3.78666667,-73.40055556,Meta,Castilla La Nueva
21165010,PST DE MONTA [21165010],3.7876111100000003,-74.91702778,Tolima,Prado
22057070,PUENTE COLACHE [22057070],3.79002778,-75.20266667,Tolima,Coyaima
35010080,NARE [35010080],3.79388889,-73.14972222,Meta,Puerto López
22050030,COLACHE HACIENDA [22050030],3.7954722199999997,-75.19563889,Tolima,Coyaima
21217190,JUNTAS [21217190],4.6,-75.35,Tolima,Ibagué
21206170,CLARETIANO [21206170],4.6,-74.2,Bogotá,"Bogota, D.C"
21205830,MUZU CENTRO SALUD [21205830],4.6,-74.13333333,Bogotá,"Bogota, D.C"
21206510,CASD [21206510],4.6,-74.08333332999999,Bogotá,"Bogota, D.C"
26075060,ARREBOLES [26075060],3.43333333,-76.43333333,Valle del Cauca,Candelaria (Valle del cauca)
26117110,TIERRA BLANCA [26117110],4.41666667,-76.1,Valle del Cauca,Roldanillo
26117120,TIERRA BLANCA [26117120],4.41666667,-76.1,Valle del Cauca,Roldanillo
35180050,PUERTO TEXAS [35180050],4.4182777799999995,-71.96080556000001,Casanare,Mani
26110230,ISUGU [26110230],4.4186666699999995,-76.10052778,Valle del Cauca,Roldanillo
21210240,INTERLAKEN [21210240],4.42102778,-75.22055556000001,Tolima,Ibagué
35050020,SAN JUANITO [35050020],4.4232222199999995,-73.39597222,Cundinamarca,Medina
21245040,AEROPUERTO PERALES [21245040],4.42413889,-75.13941666999999,Tolima,Ibagué
21245010,PERALES HATO OPIA [21245010],4.42966667,-75.20052222000001,Tolima,Ibagué
21210230,CRUZ ROJA [21210230],4.42972222,-75.20775,Tolima,Ibagué
21217280,PUENTE LA BOLIVAR [21217280],4.4365499999999995,-75.44593889,Tolima,Cajamarca
21215100,CAJAMARCA [21215100],4.4415,-75.42458332999999,Tolima,Cajamarca
26117170,TIERRA BLANCA [26117170],4.43333333,-76.15,Valle del Cauca,Roldanillo
21217290,GUAYABAL [21217290],4.43333333,-75.3,Tolima,Ibagué
35105010,GUADUALITO [35105010],4.43333333,-72.96666667,Meta,Cabuyaro
21217260,YULDAIMA [21217260],4.4385,-75.24280556000001,Tolima,Ibagué
21201090,VIOTA [21201090],4.4426944399999995,-74.54225,Cundinamarca,Viotá
21201920,ALTO SAN MIGUEL [21201920],4.44966667,-74.29972222,Cundinamarca,Sibaté
21250450,POTOSI HACIENDA [21250450],5.05302778,-74.88247222000001,Tolima,Armero (Guayabal)
35070550,VALLE GRANDE [35070550],5.05661111,-73.42691667,Boyacá,Tenza
21200160,PANONIA [21200160],5.05797222,-73.73433333,Cundinamarca,Chocontá
23060260,CHILAGUA FINCA [23060260],5.06463889,-74.38202778,Cundinamarca,Nocaima
35070230,MACHETA GRANJA AGROP [35070230],5.07511111,-73.57941667,Cundinamarca,Machetá
26040250,CORINTO [26040250],3.17911111,-76.24769444,Cauca,Corinto
35187010,LA POYATA [35187010],4.44183333,-72.15238889,Casanare,Mani
26145010,CECILIA LA [26145010],5.06666667,-75.88333333,Caldas,Viterbo
54025020,AEROPUERTO CONDOTO [54025020],5.0735,-76.67666666999999,Chocó,Condoto
35070080,GARAGOA [35070080],5.07886111,-73.36852778,Boyacá,Garagoa
21201580,PASQUILLA [21201580],4.44647201,-74.154839,Bogotá,"Bogota, D.C"
21200620,PISCIS [21200620],5.07916667,-73.69686111,Cundinamarca,Chocontá
26040290,AGUADA LA [26040290],2.88052778,-76.4075,Cauca,Caldono
52090020,REMOLINO GRANDE [52090020],2.19036111,-78.41638889000001,Nariño,Roberto Payán (San José)
21040060,TRES ESQUINAS [21040060],2.19936111,-75.77936111000001,Huila,Pital
26017080,PALETARA [26017080],2.20180556,-76.49213888999999,Cauca,Puracé (Coconuco)
21060040,PITA LA [21060040],2.20202778,-75.54858333,Huila,Garzón
21030090,JAGUA LA [21030090],2.20294444,-75.67772222,Huila,Garzón
52017120,HOYO EL [52017120],2.20861111,-77.00888889,Cauca,Patía (El Bordo)
52017070,BOCATOMA SAJANDI [52017070],2.21666667,-77.0575,Cauca,Patía (El Bordo)
26010090,PALETARA [26010090],2.2,-76.46666667,Cauca,Puracé (Coconuco)
21040070,ESCALERETA LA [21040070],2.21666667,-75.68333333,Huila,Agrado
52017130,PUENTE COLGANTE TIMBIO [52017130],2.21805556,-77.00444444,Cauca,Patía (El Bordo)
52010110,SALADITO [5201011],2.33458333,-76.62011111,Cauca,Timbío
26010020,COCONUCO [26010020],2.34336111,-76.4955,Cauca,Puracé (Coconuco)
26137240,LAGUNA DEL OTUN [26137240],4.77666667,-75.41222222,RIsaralda,Pereira
21050320,SAN JUAN [21050320],2.34344444,-76.30841667,Cauca,Puracé (Coconuco)
26050060,SUAREZ [26050060],2.9545555599999997,-76.69611111,Cauca,Suárez (Cauca)
26020320,TERMALES PILIMBALA [26020320],2.36308333,-76.40405556,Cauca,Puracé (Coconuco)
21160130,PENAS BLANCAS [21160130],3.6510555599999996,-74.74972222000001,Tolima,Dolores
22045020,LIMON EL [22045020],3.65183333,-75.58419444,Tolima,Chaparral
22047010,QUESO EL HACIENDA [22047010],3.6586388899999998,-75.44622222000001,Tolima,Chaparral
53107040,AGUACLARA [53107040],3.66922222,-76.94416667,Valle del Cauca,Buenaventura
21160050,PINALITO HACIENDA [21160050],3.67172222,-74.84297222000001,Tolima,Prado
53090040,TIGRE EL [53090040],3.6796111099999997,-77.06777778,Valle del Cauca,Buenaventura
53110130,VILLA LUZ ALBA [53110130],3.6900833299999998,-76.5925,Valle del Cauca,La Cumbre
26080070,VIJES [26080070],3.69852778,-76.42972222,Valle del Cauca,Vijes
21160170,FIQUE EL [21160170],3.7093333299999998,-74.79083333,Tolima,Prado
32047030,CATALINA LA [32047030],2.35466667,-73.58094444,Guaviare,San José Del Guaviare
22057040,PALMALARGA [22057040],3.67416667,-75.30605556,Tolima,Chaparral
35015020,IRACA GRANJA [35015020],3.68333333,-73.7,Meta,San Martín (Meta)
26080380,VILLA LUZ ALBA [26080380],3.7,-76.58333332999999,Valle del Cauca,La Cumbre
26090660,PAN DE AZUCAR [26090660],3.71666667,-76.11666667,Valle del Cauca,El Cerrito
22040010,LIMON EL [22040010],3.71666667,-75.63333333,Tolima,Chaparral
22060050,CHAPARRAL [22060050],3.71666667,-75.46666667,Tolima,Chaparral
21160190,PENON ALTO [21160190],3.71666667,-74.95,Tolima,Prado
35010220,SAN MARTIN [35010220],3.71666667,-73.7,Meta,San Martín (Meta)
35015030,SAN CARLOS GUAROA [35015030],3.71666667,-73.25,Meta,San Carlos De Guaroa
35135010,CEJALITO [35135010],3.71666667,-72.35,Meta,San Martín (Meta)
21201600,SEDE IDEAM KRA 10 [21201600],4.60711111,-74.07288889,Bogotá,"Bogota, D.C"
26110300,CEROS [26110300],4.61638889,-76.03444444,Valle del Cauca,Toro
21210260,SILENCIO EL [21210260],4.63333333,-75.38333333,Tolima,Ibagué
21205810,CAPITOLIO NACIONAL [21205810],4.6,-74.08333332999999,Bogotá,"Bogota, D.C"
21206240,CENTRO GAVIOTAS [21206240],4.6,-74.06666666999999,Bogotá,"Bogota, D.C"
21210100,RANCHO EL [21210100],4.60030556,-75.33044444,Tolima,Ibagué
26110070,SAN ANTONIO [26110070],4.61666667,-76.06666666999999,Valle del Cauca,Toro
26117080,DREN PPAL K0+00 [26117080],4.61666667,-76.05,Valle del Cauca,Toro
21205820,LICORERA BOGOINAMA [21205820],4.61666667,-74.1,Bogotá,"Bogota, D.C"
21205600,VELODROMO 1 D MAYO [21205600],4.61666667,-74.06666666999999,Bogotá,"Bogota, D.C"
21205230,OBS MET NACIONAL [21205230],4.63333333,-74.1,Bogotá,"Bogota, D.C"
21240070,ANZOATEGUI [21240070],4.6375,-75.09,Tolima,Anzoátegui
21237040,CORRALITOS [21237040],4.64638889,-74.65944444,Cundinamarca,Pulí
21206620,COL H DURAN DUSAN [21206620],4.63461111,-74.17375,Bogotá,"Bogota, D.C"
35085040,VIVERO EL [35085040],5.19255556,-73.14477778,Boyacá,Miraflores (Boyacá)
35060210,CLARAVAL AUT [35060210],4.65025,-73.64144444,Cundinamarca,Junín
21206280,ACAPULCO AUT [21206280],4.64823,-74.32035,Cundinamarca,Bojacá
23060190,UTICA [23060190],5.19608333,-74.4855,Cundinamarca,Útica
23010080,IDEMA-HONDA [23010080],5.2014166699999995,-74.74958333,Tolima,Honda
21230090,ARRANCAPLUMAS [21230090],5.20275,-74.72927778,Cundinamarca,Guaduas
21205860,CORZO EL [21205860],4.65,-74.2,Bogotá,"Bogota, D.C"
21205800,BOMBEROS DEL NORTE [21205800],4.65,-74.06666666999999,Bogotá,"Bogota, D.C"
23017050,MARIQUITA [23017050],5.2,-74.91666667,Tolima,Mariquita
35085010,MIRAFLORES [35085010],5.2,-73.15,Boyacá,Miraflores (Boyacá)
35080110,ALTO MUCENO [35080110],5.00513889,-73.25861111,Boyacá,Macanal
35190040,TAMARINDO [35190040],5.00952778,-72.54405556,Casanare,Aguazul
35080060,CEDROS LOS [35080060],5.01361111,-73.20344444,Boyacá,Campohermoso
35087040,CEDROS LOS [35087040],5.01676389,-73.21679167,Boyacá,Campohermoso
35070500,CAMPO REAL [35070500],4.99577778,-73.38152778,Boyacá,Almeida
26157060,RIO CLARO [26157060],5.0,-75.55,Caldas,Villamaria
35080120,CEDROS EL PUENTE [35080120],5.0,-73.21666667,Boyacá,Campohermoso
35070480,ESPERANZA LA [35070480],5.0100278,-73.53944444,Cundinamarca,Manta
26155160,PALESTINA [26155160],5.01666667,-75.51666666999999,Caldas,Chinchina
35070360,MANTA [35070360],5.01666667,-73.55,Cundinamarca,Manta
35070090,JUNTAS LAS [35070090],5.01666667,-73.38333333,Boyacá,Garagoa
21250120,VILLAHERMOSA [21250120],5.01685278,-75.11761111,Tolima,Villahermosa
35090050,VISTA HERMOSA [35090050],5.0035,-73.04972222,Boyacá,Campohermoso
35075020,SUTATENZA [35075020],5.02227778,-73.44916667,Boyacá,Sutatenza
23065200,TRAPICHE EL [23065200],5.02819444,-74.50391667,Cundinamarca,Villeta
21050190,MEREMBERG HACIENDA [21050190],2.21805556,-76.11736111,Huila,La Plata
52010050,PARRAGA [52010050],2.23225,-76.78786111000001,Cauca,Rosas
26170150,PUEBLORRICO [26170150],5.79105556,-75.83880556000001,Antioquia,Pueblorrico
26157080,CHUPADEROS [26157080],5.02894444,-75.47616667,Caldas,Manizales
35260070,AGUAVERDE [35260070],5.79,-69.99,Vichada,La Primavera
26180160,ABEJORRAL [26180160],5.78597222,-75.43041667,Antioquia,Abejorral
26055100,FARALLONES - AUT [26055100],3.4160555599999998,-76.6515,Valle del Cauca,Cali
26157070,ENEA LA [26157070],5.03333333,-75.46666667,Caldas,Manizales
15015020,YE LA [15015020],10.99241667,-74.21113889,Magdalena,Ciénaga
21160180,PUERTO LLERAS [21160180],3.83977778,-74.68830556,Tolima,Villarrica
32065010,LEJANIAS [32065010],3.53333333,-74.01666666999999,Meta,Lejanías
26057040,TIMBA [26057040],3.11711111,-76.62402777999999,Valle del Cauca,Jamundí
52015010,PAISPAMBA [52015010],2.2497222199999998,-76.61194444,Cauca,Sotará (Paispamba)
21057110,TREBOL EL [21057110],2.25002778,-76.1285,Cauca,Puracé (Coconuco)
52010160,MESA LA [52010160],2.26163889,-77.11955556000001,Cauca,Patía (El Bordo)
21065040,ZULUAGA AUT [21065040],2.2525,-75.52944443999999,Huila,Garzón
21257070,PUENTE SAN FRANCISCO  - AUT [21257070],5.01991667,-74.89088889,Tolima,Armero (Guayabal)
26055110,LA INDEPENDENCIA - AUT [26055110],3.1853611099999997,-76.56930556,Valle del Cauca,Jamundí
21040010,AGRADO [21040010],2.25,-75.76666666999999,Huila,Agrado
22010020,SAN RAFAEL [22010020],3.53333333,-75.73333333,Tolima,Rioblanco
22010030,RIOBLANCO [22010030],3.53333333,-75.65,Tolima,Rioblanco
21150010,DOLORES [21150010],3.53333333,-74.88333333,Tolima,Dolores
21150030,TINAJAS [21150030],3.5660555599999997,-75.0625,Tolima,Natagaima
21137040,ANCHIQUE [21137040],3.56747222,-75.14197222000001,Tolima,Natagaima
21135030,ANCHIQUE [21135030],3.57383333,-75.109,Tolima,Natagaima
22060110,GUAINI [22060110],3.7177222199999997,-75.42355556000001,Tolima,Chaparral
26095080,TENERIFE [26095080],3.7299722199999996,-76.07477778,Valle del Cauca,El Cerrito
32120010,SAN IGNACIO [32120010],3.73408333,-72.36977777999999,Meta,San Martín (Meta)
21235010,JERUSALEN [21235010],4.56180556,-74.70238889,Cundinamarca,Jerusalén
35137010,CEJALITO [35137010],3.73447222,-72.36994444,Meta,San Martín (Meta)
32060090,LEJANIAS CASTILLO [32060090],3.55506,-74.04004,Meta,Lejanías
26117060,SAN ANTONIO [26117060],4.56666667,-76.08333332999999,Valle del Cauca,Toro
26115060,CAYETANA LA [26115060],4.56666667,-76.03333332999999,Valle del Cauca,La Unión (Valle del cauca)
21217210,CALIFORNIA [21217210],4.56666667,-75.33333332999999,Tolima,Ibagué
21206660,COL SANTIAGO PEREZ [21206660],4.57622222,-74.13091666999999,Bogotá,"Bogota, D.C"
35025060,BOLSA LA [35025060],4.57541667,-73.98141666999999,Cundinamarca,Choachí
21210220,PALMAR EL [21210220],4.58011111,-75.32566666999999,Tolima,Ibagué
35105020,BARRANCA DE UPIA [35105020],4.56666667,-72.96666667,Meta,Barranca De Upía
35207010,PATAGONIA LA [35207010],4.56666667,-71.83333332999999,Casanare,Mani
21240080,ALVARADO [21240080],4.56788889,-74.95130556000001,Tolima,Alvarado
21206160,HIDROPARAISO [21206160],4.57316667,-74.40483332999999,Cundinamarca,El Colegio
35020330,BOLSA LA [35020330],4.57541667,-73.98141666999999,Cundinamarca,Choachí
26117100,PUENTE CAYETANA [26117100],4.58333333,-76.06666666999999,Valle del Cauca,La Unión (Valle del cauca)
26117090,CAYETANA REJA [26117090],4.58333333,-76.05,Valle del Cauca,La Unión (Valle del cauca)
26117150,CAYETANA LA [26117150],4.58333333,-76.05,Valle del Cauca,La Unión (Valle del cauca)
21140040,SAN ISIDRO [21140040],4.58333333,-74.63333333,Huila,Colombia
26100300,OBANDO [26100300],4.5886111099999995,-75.96583333,Valle del Cauca,Obando
35190030,CHAMEZA [35190030],5.20438889,-72.90288889,Casanare,Chámeza
23017020,BOCATOMA [23017020],5.21027778,-74.80275556000001,Tolima,Honda
21201190,LAGUNITAS [21201190],5.21452778,-73.90725,Cundinamarca,Tausa
23017060,PUENTE CARRETERA [23017060],5.21901944,-74.89486111000001,Tolima,Mariquita
35070050,UMBITA [35070050],5.21911111,-73.44455556000001,Boyacá,Úmbita
35070060,QUINCHOS LOS [35070060],5.21955556,-73.34791666999999,Boyacá,Chinavita
26167060,PAILA LA [26167060],5.23208333,-75.64472222,Caldas,Neira
23017080,CATARATAS 2 [23017080],5.23528611,-74.88675,Tolima,Mariquita
26060020,CABUYAL [26060020],3.32022222,-76.34661111,Valle del Cauca,Candelaria (Valle del cauca)
21206610,EFRAIN CA#AVERAL [21206610],4.58333333,-74.06666666999999,Bogotá,"Bogota, D.C"
23015040,AEROPUERTO MARIQUITA [23015040],5.20972222,-74.88638889,Tolima,Mariquita
26167010,PUENTE LAS JUNTAS [26167010],5.23333333,-75.65,Caldas,Neira
54015010,PUEBLO RICO  - AUT [54015010],5.2334444399999995,-76.03163889,RIsaralda,Pueblo Rico
23067090,PARAISO EL [23067090],5.23333333,-74.28333332999999,Cundinamarca,Pacho
23060180,PENON EL [23060180],5.25344444,-74.2945,Cundinamarca,El Peñón (Cundinamarca)
35197040,PUENTE CHARTE [35197040],5.25647222,-72.48594444,Casanare,Aguazul
26027240,MALVASA [26027240],2.47075,-76.33677777999999,Cauca,Totoró
23017090,PUENTE VARIANTE [23017090],5.20291667,-74.74916667,Tolima,Honda
53070020,MECAJE [53070020],2.48333333,-77.1,Cauca,El Tambo (Cauca)
23017070,CATARATAS [23017070],5.25,-74.9,Tolima,Mariquita
35097100,MOMBITA PUENTE ROMERA [35097100],5.25,-72.95,Boyacá,Aquitania
26027270,CASA DE MAQUINAS [26027270],2.46666667,-76.58333332999999,Cauca,Popayán
21057090,PUENTE ITAIBE [21057090],2.46666667,-75.83333332999999,Huila,Paicol
23017030,PUENTE LOPEZ [23017030],5.20388889,-74.74111111,Tolima,Honda
26030100,JULUMITO ALERTAS [26030100],2.48333333,-76.61666667,Cauca,Popayán
24017900,BOCATOMA ARRIBA [24017900],5.83522222,-73.54766667,Boyacá,Moniquirá
53040010,BOCAS DE NAPI [53040010],2.4856666699999996,-77.773,Cauca,Guapi
26020460,POLINDARA [26020460],2.4875833299999996,-76.40466667,Cauca,Totoró
21050290,TESALIA 2 [21050290],2.49127778,-75.7285,Huila,Tesalia
26175040,TUNEZ HACIENDA [26175040],5.80025,-75.65097222000001,Antioquia,Fredonia
24035120,SURBATA BONZA [24035120],5.80244444,-73.07447222,Boyacá,Duitama
21050100,TESALIA 1 [21050100],2.48333333,-75.71666667,Huila,Tesalia
11027040,ARRAYANES LOS [11027040],5.8,-76.3,Chocó,El Carmen (Choco)
24030880,AMARILLA LA [24030880],5.8,-73.06666666999999,Boyacá,Duitama
24010860,CHUQUEQUE HACIENDA [24010860],5.81666667,-73.41666667,Santander,Gámbita
24030870,PINOS LOS [24030870],5.81666667,-73.06666666999999,Boyacá,Duitama
24031040,CRECIENTE LA [24031040],5.81666667,-72.98333333,Boyacá,Santa Rosa De Viterbo
24030350,DUITAMA [24030350],5.83008333,-73.04461111,Boyacá,Duitama
26207030,PUENTE IGLESIAS [26207030],5.82994444,-75.7055,Antioquia,Fredonia
26170190,DIQUE EL [26170190],5.80386111,-75.72361111000001,Antioquia,Jericó (Antioquia)
24037480,TRINIDAD LA [24037480],5.84002778,-73.08225,Boyacá,Duitama
36017020,PUENTE CARRETERA [36017020],5.84344444,-71.91797222000001,Casanare,Paz De Ariporo
24037270,CHITICUY [24037270],5.84544444,-73.01361111,Boyacá,Duitama
26080280,PICHINDE [26080280],3.4381944399999997,-76.60155556000001,Valle del Cauca,Cali
22017020,SARDINAS LAS [22017020],3.43847222,-75.68658332999999,Tolima,Rioblanco
24011110,POTRERO CEBA [24011110],5.83333333,-73.55,Boyacá,Moniquirá
24037310,CORRALES [24037310],5.83333333,-72.86666667,Boyacá,Corrales
11027020,OCHO EL [11027020],5.85,-76.25,Chocó,El Carmen (Choco)
24030610,EMPODUITAMA [24030610],5.85,-73.05,Boyacá,Duitama
26075020,CALIPUERTO [26075020],3.43333333,-76.4,Valle del Cauca,Candelaria (Valle del cauca)
32077050,PUENTE CARRETERA [32077050],3.43333333,-73.78333332999999,Meta,Granada (Meta)
32077040,PUENTE CARRETERA [32077040],3.45,-73.75,Meta,Granada (Meta)
21130180,ALTAMIRA DC HACIENDA [21130180],3.4536111099999998,-75.15088889,Tolima,Natagaima
22010070,GAITAN [22010070],3.57680556,-75.74261111,Tolima,Rioblanco
21160160,LLANITOS [21160160],3.6205555599999997,-74.79972222,Tolima,Dolores
35015050,BARBASCAL [35015050],3.63077778,-73.34927778,Meta,San Martín (Meta)
53110030,PROVIDENCIA [53110030],3.63305556,-76.71527778,Valle del Cauca,Dagua
32190010,ARABIA ARRECIFAL [32190010],3.63713889,-69.05530556000001,Guainía,Barranco Mina
53110100,CUMBRE LA [53110100],3.64786111,-76.56638889,Valle del Cauca,La Cumbre
26090460,PARAISO EL [26090460],3.64972222,-76.19972222000001,Valle del Cauca,El Cerrito
54030030,LITUANIA [54030030],4.49572222,-76.35222222,Valle del Cauca,El Dovio
26090710,TENERIFE [26090710],3.61666667,-76.03333332999999,Valle del Cauca,Palmira
26075100,GRANJA EXP HOESCHST [26075100],3.63333333,-76.43333333,Valle del Cauca,Palmira
21215050,PASO EL [21215050],4.5,-75.56666666999999,Tolima,Cajamarca
21206640,SAN JOSE [21206640],4.50155556,-74.11930556,Bogotá,"Bogota, D.C"
21205720,SAN JORGE GRANJA [21205720],4.50575,-74.18927778,Cundinamarca,Soacha
21201320,UNION LA [21201320],4.5093611099999995,-74.26880556,Cundinamarca,Sibaté
21210030,PASTALES [21210030],4.51105556,-75.30083332999999,Tolima,Ibagué
26100740,SAN PEDRO [26100740],4.51563889,-76.04055556,Valle del Cauca,La Victoria (Valle del cauca)
21140130,LIBANO EL [21140130],3.6499983300000003,-74.67,Huila,Colombia
33050020,LA RAYA [33050020],4.51611111,-69.60583333,Vichada,Cumaribo
21210180,TOCHE [21210180],4.5195,-75.40983333,Tolima,Ibagué
21210110,PLACER EL [21210110],4.52094444,-75.27788889,Tolima,Ibagué
35020280,CHOACHI [35020280],4.52291667,-73.92658333,Cundinamarca,Choachí
23065120,CABRERA LA AUT [23065120],5.14155556,-74.13936111000001,Cundinamarca,Pacho
26110290,ARBOLEDA LA [26110290],4.53161111,-76.09361111,Valle del Cauca,La Unión (Valle del cauca)
21217130,TRES ESQUINAS [21217130],4.53333333,-75.33333332999999,Tolima,Ibagué
21217230,BOCATOMA [21217230],4.53333333,-75.3,Tolima,Ibagué
21205840,SENA K 30 [21205840],4.59536111,-74.11183333,Bogotá,"Bogota, D.C"
21206970,UNISALLE CENTRO [21206970],4.595,-74.07036111000001,Bogotá,"Bogota, D.C"
21257110,LUMBI [21257110],5.12569444,-74.90491666999999,Tolima,Armero (Guayabal)
21205580,VENADO ORO VIVERO [21205580],4.59836111,-74.06155556,Bogotá,"Bogota, D.C"
35070210,PACHAVITA [35070210],5.13925,-73.39563889,Boyacá,Pachavita
35260010,BONANZA [35260010],5.14330556,-70.8545,Vichada,Santa Rosalía
54017030,ISTMINA - AUT [54017030],5.1541666699999995,-76.68286111,Chocó,Istmina
35087060,CHAPASIA [35087060],5.16411111,-73.09152777999999,Boyacá,Miraflores (Boyacá)
35070070,CHINAVITA [35070070],5.1648611099999995,-73.36425,Boyacá,Chinavita
26140090,TAPARCAL [26140090],5.16705556,-75.86277778,RIsaralda,Belén De Umbría
23060270,CABRERA LA [23060270],5.13333333,-74.15,Cundinamarca,Pacho
35195010,SURAL EL [35195010],5.15,-72.5,Casanare,Aguazul
35195030,AGUAZUL [35195030],5.177083329999999,-72.54738889000001,Casanare,Aguazul
25020920,PRIMAVERA LA [25020920],9.21666667,-73.41666667,Cesar,Curumaní
26147040,BUENOS AIRES [26147040],5.18838889,-75.81327777999999,Caldas,Anserma
54010020,LINEA LA PORVENIR [54010020],5.17155556,-75.97941666999999,RIsaralda,Apía
23010020,EDEN EL [23010020],5.154298890000001,-75.04787778,Tolima,Fresno
23067050,GUADUERO [23067050],5.19211111,-74.57291667,Cundinamarca,Guaduas
23010070,MACARENA LA  HACIENDA [23010070],5.18333333,-74.88333333,Tolima,Mariquita
23010110,SUBESTACION ELECTR [23010110],5.18333333,-74.86666667,Tolima,Mariquita
55017010,PUERTO MELUK AUTO [55017010],5.18988889,-76.95422222,Chocó,Medio Baudó(Boca De Pepé)
35080030,CAMP BUENAVISTA [35080030],5.18372222,-73.08672222,Boyacá,Berbeo
15030020,PALOMINO [15030020],11.24416667,-73.57388889,Magdalena,Santa Marta
26065010,INGENIO CAUCA [26065010],3.2691666699999997,-76.34733333,Cauca,Miranda
21030110,SAN ANTONIO DEL PE [21030110],2.07775,-75.68194444,Huila,Garzón
53020020,SAN JOSE DE TAPAJE [53020020],2.07927778,-78.11286111,Nariño,Magüí (Payán)
32035010,LA MACARENA [32035010],2.17611111,-73.79333333,Meta,La Macarena
21040050,TARQUI [21040050],2.10883333,-75.82280556,Huila,Tarqui
21025030,ALTAMIRA EL GRIFO AUT [21025030],2.0791666699999998,-75.73622222,Huila,Altamira
52027030,PUENTE FIERRO - GUACHICONO [52027030],2.1565,-76.899,Cauca,Patía (El Bordo)
21047030,GUAVITO [21047030],2.11666667,-75.86666667,Huila,Tarqui
21010090,ALTO MAZAMORRAS [21010090],2.13333333,-76.41666667,Huila,San Agustín
52020100,SIERRA LA [52020100],2.1666666699999997,-76.76666666999999,Cauca,La Sierra
52010080,SAJANDI [52010080],2.18711111,-77.04972222,Cauca,Patía (El Bordo)
26017070,LOMITAS [26017070],2.1893055599999998,-76.48183333,Cauca,Puracé (Coconuco)
47010020,BALSAYACO [47010020],1.11788889,-76.98127778,Putumayo,Santiago (Putumayo)
47010050,CHUNGACASPI [47010050],1.13405556,-76.93025,Putumayo,San Francisco (Putumayo)
47017580,SINDAMANOY [47017580],1.13522222,-77.14719443999999,Nariño,Pasto
47010150,CARRIZAL [47010150],1.1367500000000001,-77.03730556000001,Putumayo,Santiago (Putumayo)
52030030,UNION LA [52030030],1.5830555600000003,-77.13266666999999,Nariño,La Unión (Nariño)
52017010,PUENTE GUASCAS [52017010],1.59427778,-77.42936111,Nariño,Policarpa
52017030,LA FONDA - AUT [52017030],2.1477777799999997,-77.04666667,Cauca,Patía (El Bordo)
26015020,PALETARA [26015020],2.1666666699999997,-75.45,Cauca,Puracé (Coconuco)
47010060,BUENOS AIRES [47010060],1.11666667,-76.95,Putumayo,Sibundoy
44010050,FONDO GANADERO [44010050],1.11666667,-76.63333333,Putumayo,Mocoa
47015060,SANTIAGO [47015060],1.13333333,-77.0,Putumayo,Mocoa
47017060,SAN ANTONIO [47017060],1.13333333,-76.86666667,Putumayo,Mocoa
44017020,PUENTE MOCOA [44017020],1.13333333,-76.61666667,Putumayo,Mocoa
21035030,CUEVA LOS GUACHARO [21035030],1.5833333299999999,-76.0,Huila,Acevedo
52030090,CRUZ LA [52030090],1.5952777800000002,-76.83416667,Nariño,La Cruz
51030020,COCO EL [51030020],1.6337222200000001,-78.62986111000001,Nariño,Tumaco
44037120,BOCATOMA 1 [44037120],1.6496388899999999,-75.64258333,Caquetá,Florencia (Caquetá)
52080010,PISANDA [52080010],1.65138889,-77.50555556,Nariño,Cumbitara
52030060,HIDROMAYO CAMP [52030060],1.6656388899999999,-77.01497222,Nariño,Colón (Génova)
52037010,CANADA LA [52037010],1.66566667,-77.01472222000001,Nariño,Colón (Génova)
44037130,BOCATOMA 2 [44037130],1.6,-75.63333333,Caquetá,Florencia (Caquetá)
44035010,FLORENCIA C A [44035010],1.61666667,-75.6,Caquetá,Florencia (Caquetá)
52010140,GUASCA LA [52010140],1.59444444,-77.42944444,Nariño,Policarpa
52080020,POLICARPA [52080020],1.6333333300000001,-77.45,Nariño,El Rosario
44030010,PLANTAS FLORENCIA [44030010],1.6333333300000001,-75.61666667,Caquetá,Florencia (Caquetá)
52030020,PRESA HIDROMAYO [52030020],1.65,-77.0,Nariño,Colón (Génova)
52030010,HIDROMAYO CASA MAQ [52030010],1.6666666700000001,-77.0,Nariño,Colón (Génova)
46037020,BOCATOMA [46037020],1.6666666700000001,-75.21666667,Caquetá,El Doncello
52067010,SALI - AUT [52067010],1.68547222,-77.97788889,Nariño,Barbacoas
